ATEBayesBootstrap,ATENaive,RegressionTrue,PartialCorrTYU,confounding,ATEBayesBootstrappval,ATENaivepval,ground_truthpval,bTY
-0.37572002795884785,-0.7782748392141724,0.012019867703136546,0.014109075092815067,0,8.650231930464693e-17,2.733405302938728e-150,0.6560243186857662,0
0.14242165919821484,0.23565303046546143,0.004382082304633401,0.009183255006777228,0,1.8687327884295326e-5,3.6579610776392646e-13,0.7718946489819073,0
-0.023756104668701882,-0.02685067147130593,-0.004032516159860352,-0.07651142986873889,0,2.0213049740228516e-87,3.348848289522322e-261,0.015571266147842553,0
-0.0821451379607973,-0.3587783941723018,0.04348432709852062,0.033866693850209593,0,0.21046320505608976,8.329228171431153e-9,0.2848940148747476,0
-0.14642174544759495,-0.15644336859650743,-0.007544637538827477,-0.018698835521019707,0,3.112482707746942e-57,2.444340425471458e-85,0.5549727493537964,0
0.1813745590137974,0.3696959873884405,0.00349593288183141,0.003008631396022531,1,2.1777912639216573e-4,5.595236905324558e-16,0.9243347984253443,0
0.9643100153967825,1.0290961568693537,0.009166363075714548,0.01830692449653069,1,5.109840425684995e-206,2.1493914404615183e-289,0.5632976997546286,0
0.4941496993531467,1.020554972833265,-0.0014973979093194517,-9.075880909637469e-4,0,3.4466398545570586e-12,8.589076418387954e-101,0.9771435800074749,0
-1.1890669350442646,-1.8345408738985176,-0.022824229311164214,-0.021020849964312804,1,4.819501123639982e-44,2.4724820059679974e-160,0.5069164593684415,0
5.118212722037858,5.366151693124116,-0.03618376075676704,-0.03168986450728332,0,1.6364635230433858e-201,2.5980604098371574e-245,0.31701170313568305,0
0.10222406864875616,0.036788313785301646,-0.023755310173516574,-0.01458141168792001,1,0.2895385290339598,0.7018162655848474,0.6452854105243869,0
0.05670486424581661,0.05850599176266564,0.013548587405060474,0.06025360514808596,0,2.4960009689647146e-34,1.1113817543214055e-42,0.05693897785538196,0
-0.039977105078185825,-0.04015172294713549,0.07245275541850692,0.11186722645814372,0,3.38993857613971e-24,9.978566339612626e-25,3.9638206246655675e-4,0
0.026092726824276182,0.026911152632987722,0.011078562802327281,0.03627498978519269,1,0.0030730199419141658,0.002089274797963733,0.25200881793873947,0
0.15859893108001302,0.1638415832029433,-0.006785003307428256,-0.011097238071258847,1,1.5770454189227088e-23,1.045946979266586e-26,0.726097333167816,0
1.0408405546778254,1.8342600074946205,-0.0034868374272668807,-0.0017359638755866749,0,1.931660894446186e-18,3.911844554352206e-69,0.9562978877520284,0
0.06265711869561083,0.11607906306951717,-5.762485382005386e-4,-0.014470462723340165,0,6.777403906344245e-33,2.4182959652970378e-288,0.6478013918573629,0
-2.1855573228130467,-3.3105303705336597,-0.0700118750873305,-0.015526479977257635,1,3.163241321250195e-32,1.0797815698445297e-222,0.624020684958523,0
0.06023663242955879,0.06393231082557368,0.0018035873718178145,0.006758557672523848,0,1.2278363180199414e-16,1.407546350042927e-19,0.83105205506614,0
-0.5006614936574966,-0.54107962026660406,0.014733588587010743,0.022067855143231816,0,4.788492306633523e-65,8.300447780486804e-81,0.4859846520651474,0
-0.21057116704845483,-0.2324920885937568,-0.01716044245909918,-0.04083685808642511,0,8.684591217355011e-44,1.1950454055828333e-58,0.19717185533561007,0
-0.7349463492895504,-0.7593122436253362,-0.0301620903853825,-0.06582742385895302,0,6.855999162119578e-120,6.119596940479198e-130,0.03750200438254317,0
-0.21665696609296406,-0.28855047857495414,0.009956905896745786,0.018806180284121128,0,2.097672685507667e-35,5.565955541244301e-111,0.5527030587444599,0
-0.299521066081197,-0.6396853067891585,-0.039659935541165925,-0.04220171314044973,0,1.3824044405865714e-10,2.398785522504403e-125,0.18260016194545975,0
0.03430172277975186,0.09994340373738053,0.01196479357341463,0.01701158749408739,0,0.2764929623539157,0.0012288935092929676,0.5912328821450414,0
0.03584942543277046,0.05263048666047469,0.0012987245822503489,0.02730451928892971,0,5.615476876721112e-48,2.873354386477722e-225,0.3886362637746076,0
-0.0202484067137365,-0.10034683978555296,3.868037820940366e-4,0.016631831063672713,0,2.706824019308531e-4,1.1239037157939398e-118,0.5995416084734579,0
0.20430383191799617,0.20967732909498352,0.004123023572264784,0.009829849107691297,0,2.0231377396142388e-234,0,0.7563250908983438,0
0.03356215112633101,0.043785486351844684,-6.456584156129823e-4,-0.006125492876667995,1,6.822548864971577e-23,2.6940896932145033e-247,0.8466710582548855,0
0.10113382243865394,0.06557659421305417,0.008961726760352735,0.004338059786671624,0,0.19100054754888776,0.39398078230051914,0.8910767427655526,0
0.5343560434798982,0.5396879118907058,-0.008463660612564209,-0.023351577323504537,1,3.3073e-319,0,0.4609710115397757,0
0.5343039844129686,0.5422617765347437,0.0477210419027489,0.0317407319751451,1,4.301418967580862e-11,2.3957196829155526e-11,0.31623513095273054,0
0.07032538050295337,0.1633029980247583,-0.020110514718558688,-0.05855272668723455,0,1.5245849487229435e-6,1.1092385398121339e-61,0.06432160826924693,0
-1.4089342145348465,-1.4274429679641452,0.03397469891912281,0.01714116594760101,1,7.049575147731324e-284,0,0.5884099656946138,0
0.5509396970360948,0.6723962626519953,0.07533112787507187,0.030470848553783104,1,3.7628568849371505e-16,6.1158860712747484e-33,0.3359950702808897,0
-0.5448095744122642,-0.6448064912720289,0.01722209397661205,0.006224697789311211,0,0.06752182273592054,0.030848806776042608,0.8442193274872616,0
0.10638627232479501,0.10325961001181996,0.050324204681703746,0.03315111313963763,0,0.02994866929239163,0.034802611417485634,0.29520020627649457,0
-0.1609586649038711,-0.16552075600726135,2.7865984576702e-4,0.020729222907867363,1,0,0,0.5128297967862222,0
-0.49710300008814995,-0.6018097594275248,-0.005390340923298674,-0.006248216592272394,0,2.2859276629110648e-70,9.663767588407984e-238,0.8436383083800202,0
-1.4643469058921497,-1.4755840327424716,-0.0037993631688174392,-0.010556830380961252,1,0,0,0.7389373735966549,0
0.1279946233590167,0.13421288734826048,0.008852868318629876,0.003350762272687332,1,0.013781385808391111,0.008231785122003388,0.9157607796677778,0
-0.7224918174393993,-2.3328932645288347,0.010239824599372987,0.006578405649417318,0,3.0251164347623666e-7,1.03467e-319,0.8354902783623278,0
-0.31918191529688006,-0.5342447024171095,-0.021966956319431803,-0.021112230596295623,0,6.420759036229687e-15,4.1954569372488875e-269,0.5050709186825417,0
-4.217905932591177,-4.233288252549592,-0.035594542333884156,-0.027017134408599874,1,1.7450118471313278e-130,1.7432075326416971e-133,0.3936503591853593,0
0.39367414031264214,0.3938290498188675,0.011095113059894295,0.018253776946517516,0,2.7615008902858166e-262,7.647956915418907e-263,0.5644312697769966,0
0.12658933632881067,0.16782486932218446,-0.02150694468835698,-0.028049520581644387,0,8.312809652056174e-6,6.493566862003166e-10,0.3758199516169407,0
0.07009665997921022,0.20589659131587887,7.693602368637825e-4,0.0039042480072245538,1,3.20977792891601e-8,0,0.9019111997423401,0
-0.17893869389776187,-0.18754631710758438,-0.061812381941850125,-0.04741378727612044,1,1.6923333928860764e-15,3.32164592278367e-22,0.13424453587810953,0
0.22633598039227593,1.49166443247456,0.04687128028323266,0.0339319123685919,0,0.0241509596796726,2.049504294012201e-108,0.2839669351687288,0
-0.20725076563738187,-0.26654573406644894,-0.06192418138988018,-0.04822443774966226,0,2.722528300913933e-6,5.653284504950496e-10,0.12770719777820264,0
0.04172237626308975,0.07816005928629707,-0.0017135290984308335,-0.023850151328393857,0,6.457113817674452e-25,6.318959040882616e-197,0.4514534342518247,0
1.1030354892040286,1.478391605182972,-0.07714259593140198,-0.022887702188627925,1,6.7727765122406925e-23,1.3035748705113651e-82,0.4699258639423072,0
0.3395634247418968,1.178840003894299,-0.009342421441685483,-0.01232205335936634,1,1.247891656027728e-7,4.34573193814469e-141,0.6972836666353993,0
-3.6336114010258194,-3.6352531401301937,-0.030576417732680584,-0.009938748107662388,1,0,0,0.7537123741011735,0
0.06492531966990933,0.12774361758414565,-0.0011003622152020857,-0.019103576911906707,0,1.5051377061474636e-29,7.573785534690652e-304,0.5464387720503656,0
-0.015290390646414126,-0.01499372300377857,-0.001160180376413539,-0.018341952217164115,0,3.446210730974915e-86,5.493750555890075e-138,0.5625512025292569,0
0.14718170866406663,0.1448905391900595,0.024398893831011386,0.00676948638726241,0,0.1791856367679385,0.18588788027585984,0.8307829868759123,0
-0.25482562318249297,-0.27208596285008385,-0.0048377758285799806,-0.03575991842085895,1,8.247530061063074e-180,4.715809099388093e-231,0.25880990404196286,0
0.0900972391039321,0.09597595709935546,0.0012507151709784789,9.786959715489905e-4,0,0.03525113557042684,0.022980266863914005,0.9753533691231819,0
-0.003688135337777362,-0.0063053309462443525,-0.04766050522009097,-0.043217242082035534,1,0.9145880121942589,0.8543673997246015,0.17228660127539894,0
-0.3819205935332031,-0.6652581887060819,0.0025312475109428158,0.005250263178313488,1,1.1919079241305202e-34,1.942658415086598e-266,0.8683629441409568,0
-0.9214096698156596,-0.92773643430194,-0.10368786125075517,-0.0393156493034946,1,2.6940072776087644e-141,4.848806334530273e-158,0.21439434035762622,0
-3.685283252533363,-3.6839628096720216,-0.09870651918095667,-0.013742913724383193,1,0,0,0.6643985263213619,0
-0.4570081844621286,-0.46246123307262615,0.0036716134756041557,0.005513925168080329,1,5.378942330502924e-157,4.412466153989351e-165,0.861817090069351,0
0.027179794837850237,0.04915503648507273,0.0038435827393087513,0.05301494623763251,0,0.003430657623311626,6.50610722688973e-8,0.09398892697718299,0
-0.14291182695053484,-0.24050517709407013,-0.04436357403385529,-0.06234438007613081,0,1.9701793324376848e-7,1.839774797884411e-22,0.04884227474555495,0
0.29712519215568156,0.35967740789113145,-0.03142098428057576,-0.021682138107024535,1,1.6671174412531794e-14,3.0773582369388256e-31,0.4936411934954953,0
-0.1804878209162301,-0.3171027319006416,-3.6935168370318713e-4,-0.006781335411132032,1,5.542768063243821e-30,1.5176332459290977e-139,0.8304912827817248,0
-0.5261201004869429,-1.0093210899989162,0.0020421483116895146,0.0015470346367770448,1,8.245022319972304e-17,1.2147759678442224e-157,0.9610500919245906,0
-1.75860475906065,-1.9649158521136263,0.03449006247812416,0.05132424234276683,1,9.245345869981726e-145,3.5188749675459933e-219,0.10496597233716139,0
-0.48641326250744316,-1.5514752578113513,0.036898312087129126,0.013642845231828135,0,0.0021867879861742546,1.3074570111888856e-27,0.6666944725463093,0
-0.0060893345180530935,-0.036222186772234335,-0.01593534035407484,-0.040042977167564255,1,0.7951672298814892,0.11629774420558549,0.2060292872055952,0
-0.4223995010652921,-0.4258111416877047,0.0037313115682574096,0.0043568085114483275,0,2.0513215732855433e-83,8.374393113941854e-86,0.8906089356456641,0
0.06361901404620321,0.06393201546493103,-0.08018841098271533,-0.07296123030797412,1,6.525475712121067e-9,5.47902451245656e-9,0.02109555426976466,0
-2.1194216089866895,-2.3679274527406577,0.028559436899323148,0.018026222698156305,0,4.863859121036327e-153,4.3168478466405095e-258,0.5692970697263184,0
-0.06624401361540555,-0.06760228884877562,-3.778104753878352e-4,-0.01311706595632322,0,0,0,0.678808669318499,0
0.035853425059053395,0.01876773988773464,0.01690101330044786,0.01267016300723258,1,0.7421052710456415,0.8630829816625062,0.6891712222891948,0
0.21862740844079806,0.22266149307874653,-0.01070776238950677,-0.020701648449075485,0,1.3217712124214327e-104,8.246833012894107e-119,0.5133907769545561,0
-0.08155329537891844,-0.21601419501889388,-0.012580385863031897,-0.04119040054119698,0,0.0017088344069969492,7.536395241614773e-19,0.19331818187890643,0
0.968060365404896,3.489726429278721,0.031479675241402875,0.010170148366318863,1,7.375286041827941e-6,3.2654521652243436e-156,0.7481699655692742,0
0.28058373360675476,0.3054598278919332,0.0023620695381401068,0.002661292863398989,0,1.3214000912131037e-39,4.279586894027334e-57,0.9330483068447386,0
0.9908794877967105,1.0460858117423069,-0.07035052926684579,-0.04376488052762635,0,2.2112686379799545e-8,3.250818280498438e-9,0.16690865972463037,0
0.07406769398819604,0.12333089034473384,0.011129017179394744,0.05275850323571387,0,5.916526618118612e-16,8.213861130593408e-57,0.09559217137889822,0
0.06306021861333223,0.12988325613343585,0.0012567356405817885,0.003304065846471733,0,0.007476693175466779,1.6506424139637532e-8,0.916930468026806,0
0.4143042605142728,0.6396352345943273,-0.028028140078776027,-0.024832760473072646,0,3.26383117204699e-25,1.8158527300991688e-140,0.4330246533724308,0
-0.09217121985480402,-0.09089252967050704,0.020578723286368467,0.022575927828113403,1,7.686803655496273e-38,4.992027312907761e-38,0.47599801823669463,0
0.15042065282666972,0.15659047117309266,-0.01883877248075063,-0.023240987398713584,1,5.249902672913591e-79,2.700830340007735e-169,0.4630972020142504,0
-0.031279642279803045,-0.07274871060091818,-0.004365705135027852,-0.019013640183598957,0,0.0010133086715695826,2.0409131834439996e-16,0.5483294664336724,0
0.2604908737044269,0.26230555311925224,-0.03185202083414083,-0.025637758162387503,0,9.760878238951552e-37,8.239443261481496e-38,0.4182562571882986,0
0.04394685475488622,0.11433950950300298,-0.0059932852424647185,-0.0073508238333078995,0,0.3615197674953745,0.015249457886412441,0.8164995990023791,0
-0.3368447248015426,-0.34807402052175274,-0.00909435028858493,-0.019700388118662156,0,1.7880699861402537e-196,8.318770150880011e-253,0.5339746167213437,0
-1.2704747195672312,-1.3398289248270918,0.014387600352922678,0.009342835171661271,0,2.4863326984402368e-65,3.196273160228994e-75,0.7680432590334402,0
-0.49063176495315697,-0.4927425190309295,0.014682120102358396,0.011331859247515286,1,4.9235955127017527e-48,1.836968862685298e-48,0.7205463468277769,0
-0.31508213507031374,-0.5838890600224005,-0.005974219846141281,-0.004325045432313588,0,0.004418237125302857,7.944207742651966e-8,0.8914014915289269,0
-0.07889632564577645,-0.08093811969793706,-0.006196959999728641,-0.00894416593134347,0,4.5095739424606086e-5,2.4702566848361125e-5,0.7776754385799205,0
-0.24851580596063033,-0.35030682300041294,-0.007889056668500738,-0.009556362469046523,0,1.3039045178870144e-19,7.13386061083238e-54,0.7628988281160743,0
-0.09934905181762915,-0.2679258262581697,-0.005772976815136957,-0.007076610100633911,0,0.007884019133452916,1.5545011811771025e-14,0.8232297222568596,0
0.37060805345301984,0.41978691374382443,0.009610612638428027,0.027347603133318413,1,3.1891670012945825e-16,1.4150536708052956e-20,0.38788792741637845,0
0.3065009693794383,0.4781022527959562,0.04936077611901207,0.05967553986914996,0,6.656878877789846e-22,1.1616798766064628e-93,0.05936485021353083,0
