ATEBayesBootstrap,ATENaive,RegressionTrue,PartialCorrTYU,confounding,ATEBayesBootstrappval,ATENaivepval,ground_truthpval,bTY
-0.599101188849658,-0.6855276428968327,0.4306126180963541,-0.05557861575246574,0,0.38134812838018145,0.32234875762717236,0.5869932015851047,0.35335335335335327
1.1108498835287357,1.51312558729605,0.5363037242356445,0.17570055087246894,0,0.10651920346802031,0.046276861162710056,0.4349217200383082,0.7997997997997999
2.3406784223425663,2.1969865964513593,1.9711987666766022,0.3496643519644804,0,0.0030593289794677197,0.005416923029715887,0.0046187892070494296,0.9739739739739739
2.3650811617646403,1.791759469228056,-2.8767838141981845,0.5111256630222432,1,0.0049405435030404725,0.04278868462925785,0.08269052255828162,0.3213213213213213
1.8749741818153955,2.355394482082253,1.2028285154978242,0.28904748950333403,1,0.005276393775637173,0.0028775296799763415,0.10574079946884433,0.2332332332332332
-0.8067945999830682,-0.8660447849840158,0.2912974384420768,-0.2821378939973422,1,0.3293894516787935,0.29843970634508826,0.7513190413691349,0.977977977977978
-3.9604780783718163,-4.33965110915507,0.0784682985002004,-0.3726483756747768,1,1.5123971028592836e-10,6.015169908860854e-10,0.9377528347430039,-0.5715715715715716
-1.8540232993200174,-1.9809904479503475,1.049548539107665,-0.2765802248758271,1,0.005651674650164714,0.002605434558430603,0.39330207572768283,0.5955955955955956
1.4981816488634148,1.5356436217135025,1.1852157705637265,0.2026354856104209,0,0.023758605285196948,0.03293301648633388,0.09270184535903983,0.7817817817817818
0.788380220119613,1.0530105068445912,-0.007452642941745132,0.044746601495865145,1,0.23210041943792978,0.10318369391967001,0.9919581521622542,-0.7577577577577578
2.148302090677078,2.442814339890996,1.4113167978062782,0.47832894463965364,1,0.007601807073472435,0.0023539397737512044,0.12214113335396191,0.13313313313313313
0.011434865788029294,-0.05703162944492864,0.012086284371251232,0.005387455746570046,0,0.9842407165133054,0.9228839056497077,0.9822013374219365,-0.6196196196196196
0.6154369908141848,0.166103815300761,0.8125414225673468,-0.19639803855256283,1,0.4669866781554271,0.8621478433356399,0.35740266865832615,0.37537537537537546
0.48752879478775824,0.43731610168430546,0.19772377635402713,0.0428051806662964,0,0.26637909161651946,0.32866707113163524,0.6715871594491396,-0.29329329329329334
-2.1510999011083114,-3.050413435512644,-2.1549811524373355,-0.4235056617352905,1,0.006667431588364651,6.269719425685197e-4,0.07714259027659358,-0.7077077077077076
1.5866505678554292,1.8618176490068565,-0.6213301370265065,0.17024312252350254,1,0.014743158833347932,0.005489244328794133,0.5314471937965521,-0.5215215215215215
-0.6700505807679991,-1.6252347407265584,-0.7722634777181375,-0.32024164468911637,1,0.46870337439293674,0.24897206418624931,0.402430663743924,0.2332332332332332
-2.1221553949778467,-2.554263191680306,-0.5294166212546325,-0.41610634193375096,1,0.004663533874760532,0.0011980253990053927,0.5483650360883994,-0.1511511511511512
-0.694437018249716,-0.8636227926609623,-0.11493998816264864,-0.029667170122270155,0,0.2684725937043366,0.1913628809387571,0.8485761946996914,-0.01501501501501501
-1.4717818263052753,0.23742972432488796,-1.9405685592032893,0.5860849659847939,1,0.3856073683388559,0.8879724505648813,0.3004759678570827,0.3773773773773774
0.24395207737690958,-0.5870509929063534,0.1016417513724987,-0.09544291839586588,0,0.7758767860362742,0.46769634053857245,0.9004444184876023,-0.16916916916916913
0.27704306224552494,0.19302676669232421,-0.07479860989207693,-0.012974534777590304,0,0.5518546549286198,0.6792690743805122,0.8802555721119779,-0.955955955955956
0.006544470464057389,0.18374627522453568,-0.286318393357603,-0.13491631285229497,0,0.993314786711134,0.848037319337675,0.7078458971352012,-0.5275275275275275
-2.4491266899272572,-2.5345016242295673,2.788409149479757,-0.19928219973810002,1,7.708651641601278e-5,5.8555339113746454e-5,0.044099762365222075,0.3933933933933933
0.6820028616265799,0.8600129078724581,-0.04066791872813217,0.033608788336908606,0,0.2528464101899025,0.172000084111002,0.9481522161359629,0.21921921921921927
2.189158916564045,1.8163078311534828,1.755382516244004,0.2847404567035402,0,0.006361765868515468,0.03170728767939281,0.045593593227082396,0.9059059059059058
-1.019031809308687,-1.0427570294339008,-1.0284825993759832,-0.24758748359152993,0,0.015131639759890812,0.01836961859492038,0.014457587984000764,-0.4354354354354354
1.3982654040513571,2.4646233845344607,0.9331677151974513,0.08378201944870897,0,0.09808263862787842,0.042266968373327045,0.1690444767535975,0.3213213213213213
-0.6933573280463289,-1.8557563409381255,-0.5541422365334167,-0.3830742090360528,1,0.4701368267327169,0.047155512151585116,0.6181698282523692,-0.9379379379379379
-4.790557000841034,-5.717351988997699,-2.7180330240398485,-0.6121965249513688,1,2.203251318972461e-8,2.201545513151995e-6,0.17335665604766165,0.5615615615615615
-0.9200336819184204,-0.9783999537388672,-0.9265344899841217,-0.21646112722718602,0,0.03355094152618954,0.025982102993830376,0.032505285868072616,-0.3153153153153153
-1.40592236364899,-1.5917428962734177,-0.1784195193386881,-0.16696845622434814,1,0.016009588217996473,0.006915778738704609,0.8156064837742478,0.49949949949949946
