ATEBayesBootstrap,ATENaive,RegressionTrue,PartialCorrTYU,confounding,ATEBayesBootstrappval,ATENaivepval,ground_truthpval,bTY
1.7233115713854377,1.763133583493311,1.7791100833065823,0.8413713006459562,0,7.895026468200768e-240,1.0416772794984366e-245,1.097990718672511e-268,1.766766766766767
-0.881256956571009,-1.409004040261353,-0.5697297617336669,-0.38073859507711616,1,9.693396888280448e-33,1.710972605703344e-188,8.205218562793587e-36,-0.4854854854854853
-0.5325358254455974,-0.5323903107021055,0.39193860245528683,0.45594741739906125,1,4e-323,0,1.9365615815459205e-52,0.35535535535535523
-2.151556752241232,-2.2226896378546157,-2.012318910298683,-0.8227665984871836,1,6.981661197634364e-193,0,7.267782837333579e-247,-1.9769769769769772
-4.798466955837096,-4.84132919457518,-4.81308861432642,-0.9768494444271645,0,0,0,0,-4.81981981981982
-2.90457217262534,-2.9002569238370364,-2.903068603960688,-0.9166064898732212,0,0,0,0,-2.8678678678678677
4.77730495446671,4.77037607449661,4.802887538220061,0.9690201218522957,0,0,0,0,4.78978978978979
2.575454770083944,3.021567078417016,2.1703959885335022,0.8640140233820294,1,5.039153904471351e-181,0,2.145607703591471e-299,2.1971971971971973
-2.0493264645612794,-1.8880618837086058,-3.1463241388986116,-0.9369810716988894,1,1.7231638343818364e-201,1.7936305632139135e-208,0,-3.148148148148148
-4.081004516601793,-4.0107362256651236,-4.610580612691483,-0.9786399906779846,1,0,0,0,-4.58958958958959
-0.2937465303595024,-0.326784204084183,-1.444455273371216,-0.48164725118596674,1,4.3514893596995025e-6,5.004511344136243e-7,3.7617022406027514e-59,-1.3863863863863863
-1.4016926728465895,-1.4083312288819847,-0.6788560882040706,-0.3409596767693059,1,0,0,1.290915607870051e-28,-0.7457457457457455
2.7422884323063204,2.7973963114976375,2.7813613977182152,0.8246439810748252,0,1.628243520533942e-233,3.694647638388424e-244,5.994770936127377e-249,2.8578578578578577
-2.4448406571741685,-2.543739314537398,-2.4482094627374997,-0.9609730902337648,0,0,0,0,-2.4674674674674675
-1.2356479349128593,-1.1319803295100699,-1.3561046053194712,-0.9406020343211723,1,0,0,0,-1.3463463463463463
-3.150843736819825,-3.146474243563101,-3.142592756779348,-0.9864762542899027,0,0,0,0,-3.148148148148148
-1.7673226387642906,-1.785259184027561,-1.7765461839343266,-0.8986026721524539,0,0,0,0,-1.7267267267267266
3.6951531285061527,3.7806911113164805,3.6471333085208526,0.9399215952909199,0,0,0,0,3.638638638638639
1.4247483525340827,1.2655730587782716,1.5936126726770021,0.8167640459632531,1,7.711313842855638e-121,0,2.2978231619056907e-240,1.566566566566567
-3.7542538377842782,-3.7940422488389354,-3.714071884125393,-0.9696621384777379,0,0,0,0,-3.7187187187187187
2.474693408542483,2.4836867638655704,1.541658301207395,0.72523232013849,1,0,0,8.60026236381723e-164,1.5365365365365369
-3.0453181012695834,-3.141791332984508,-3.147168627242571,-0.9425085216072012,0,0,0,0,-3.148148148148148
-1.518859833875119,-1.209161278565602,-1.670317128910972,-0.8425641186072275,1,2.2913912546865144e-133,0,3.5162391912593353e-270,-1.6566566566566565
2.3337883161618893,2.4081510838220948,2.042900882249783,0.9400392860869445,1,0,0,0,2.0870870870870872
3.890148159186576,3.8787666246381867,3.883609350322498,0.9884882009359366,0,0,0,0,3.8788788788788793
-3.3046351263316307,-3.2555809945263268,-4.7072520014082615,-0.9672054985637868,1,0,0,0,-4.74974974974975
-3.674171827071768,-3.672242829469464,-3.6778559116538356,-0.9325793779593617,0,0,0,0,-3.7087087087087087
4.7818400454891785,4.782135992415238,4.790704713730538,0.9742830421592237,0,0,0,0,4.76976976976977
-1.4894261051247852,-1.4664758801083928,-1.9470925304480449,-0.967882992960584,1,1.06660127e-316,5.96433e-318,0,-1.9569569569569571
-2.613393995032491,-2.6058395696837344,-2.61212511707114,-0.9852374934006536,0,0,0,0,-2.6076076076076076
1.7108432421189401,1.854899868873426,1.4142809516871147,0.7802850136608618,1,5.661422471027708e-237,0,1.9771326253446317e-205,1.4564564564564568
0.3923259521408708,0.45208603336128544,-0.45925690293923543,-0.20715942589154784,1,1.6519720186235465e-28,7.82120719966228e-99,3.808859151356823e-11,-0.3153153153153152
-0.36505322620188624,-0.3708255022569151,-0.3973402951901244,-0.3373797679710089,0,3.4526844318855164e-24,7.67708203114817e-25,5.12253314255228e-28,-0.4654654654654653
-2.9296457655623014,-3.2515103561459084,-2.889982390140571,-0.9247482655495693,1,9.307520220174605e-303,0,0,-2.8678678678678677
1.4033021692476162,1.392896337498273,1.4690516566744332,0.6933641684557658,0,1.4145818141469754e-147,4.060564806228493e-151,4.72746316457332e-144,1.5165165165165169
-3.3323088222326165,-3.3686827154152312,-3.4216921074694704,-0.9263782804331,0,0,0,0,-3.3983983983983985
0.05391683309850595,0.4384664664495206,-0.7315460712859737,-0.62415407699202,1,0.28555096275410324,2.1891898362305478e-30,5.579467203521091e-109,-0.7857857857857855
2.1272652175544327,2.0556504650379317,2.507384908660667,0.8987394580182136,1,0,0,0,2.4774774774774775
-2.153691317516847,-2.16679811004586,-2.1368437809874106,-0.9168703546020769,0,0,0,0,-2.1071071071071072
0.5399861065760423,0.6249892810036922,0.2647335757636302,0.14140658513700297,1,1.0597382665863312e-28,7.403088866336919e-88,7.243728220501688e-6,0.3153153153153152
1.8021596268960598,1.802173566005833,1.8080502802839724,0.8175468174149723,0,8.935160230566638e-233,2.2328704890251697e-232,3.367633642451636e-241,1.796796796796797
2.729021373232643,2.725230760200863,2.728361592931784,0.9533227796457033,0,0,0,0,2.7277277277277276
4.503189208334651,4.514735732817479,4.48562290142599,0.9900076296226897,0,0,0,0,4.50950950950951
-0.6772318242766303,-0.6952508180812524,-0.6796684693714615,-0.8445033510161842,0,1.0613841556849023e-256,2.7887670303442188e-272,1.2289896672744055e-272,-0.6456456456456454
3.64456205731659,3.7287982057909907,3.2105451860144973,0.954554069809138,1,0,0,0,3.188188188188189
0.439506584230458,0.46057445317399526,0.11926778584981644,0.22651700815576634,1,5.9587299949585125e-210,1.64432533276807e-296,4.3268432499619196e-13,0.10510510510510507
-2.477204504507572,-2.4089923787540295,-2.523144287368405,-0.9482086104331682,0,0,0,0,-2.5075075075075075
-2.881285876645872,-2.8017124095082133,-3.0262430681001278,-0.9722815163189653,0,0,0,0,-3.038038038038038
-4.019027470506242,-4.019834680937017,-3.9841288890401803,-0.9596097872681325,0,0,0,0,-3.938938938938939
-3.9164675552093624,-4.133409151389553,-2.873326119110894,-0.9519435722886871,1,0,0,0,-2.8678678678678677
4.033965902883373,3.9910662316394623,4.198609023844377,0.9718295683643892,0,0,0,0,4.1991991991991995
-0.4066374025957186,-0.3616299396053474,-0.5808648594289694,-0.6004445708661903,1,3.6365507262802464e-68,1.6508593266390394e-169,6.658146648996293e-99,-0.5655655655655654
-0.6026903936511075,-0.6937404845557308,-0.3658786956935783,-0.15833982797045384,0,1.0888625622183512e-17,3.512809112546337e-27,4.901223914039224e-7,-0.36536536536536524
-4.764374416061399,-4.773521512362951,-4.461305589813953,-0.962812138691271,1,0,0,0,-4.41941941941942
-2.718690814700697,-2.719206122739965,-2.717589693135041,-0.9427635065337787,0,0,0,0,-2.7177177177177176
-3.9679955631162263,-3.896935433470034,-4.0318003450041155,-0.9671372139351744,1,0,0,0,-4.039039039039039
-4.852846358056644,-4.8553076130331885,-4.850689466283846,-0.9859642595630714,0,0,0,0,-4.84984984984985
